ID,CorrectNote,SelectedNote,PlayAgainCount,time,grouping,Notes,NotesIndex
91a06c65-7ead-11ee-9b93-085bd60c6d9e,81,9,0,2023-11-08 22:10:45,Random2,"['A', 'C']","[9, 0]"
92e17c57-7ead-11ee-b5e4-085bd60c6d9e,45,9,0,2023-11-08 22:10:46,Random2,"['A', 'C']","[9, 0]"
939b39cc-7ead-11ee-bfc1-085bd60c6d9e,57,9,0,2023-11-08 22:10:47,Random2,"['A', 'C']","[9, 0]"
94360196-7ead-11ee-9f02-085bd60c6d9e,33,9,0,2023-11-08 22:10:48,Random2,"['A', 'C']","[9, 0]"
94cb0339-7ead-11ee-84e6-085bd60c6d9e,36,0,0,2023-11-08 22:10:49,Random2,"['A', 'C']","[9, 0]"
9577135a-7ead-11ee-a18e-085bd60c6d9e,60,0,2,2023-11-08 22:10:58,Random2,"['A', 'C']","[9, 0]"
9ad0b9f1-7ead-11ee-9716-085bd60c6d9e,60,0,0,2023-11-08 22:10:59,Random2,"['A', 'C']","[9, 0]"
9b339c9a-7ead-11ee-880a-085bd60c6d9e,69,9,0,2023-11-08 22:11:00,Random2,"['A', 'C']","[9, 0]"
9bee60da-7ead-11ee-b12b-085bd60c6d9e,33,9,0,2023-11-08 22:11:03,Random2,"['A', 'C']","[9, 0]"
9d8d78dd-7ead-11ee-b9e0-085bd60c6d9e,24,0,0,2023-11-08 22:11:06,Random2,"['A', 'C']","[9, 0]"
9f3b1a52-7ead-11ee-bdbc-085bd60c6d9e,69,9,0,2023-11-08 22:11:07,Random2,"['A', 'C']","[9, 0]"
9fd4f01a-7ead-11ee-854f-085bd60c6d9e,81,0,1,2023-11-08 22:11:11,Random2,"['A', 'C']","[9, 0]"
9fd4f01a-7ead-11ee-854f-085bd60c6d9e,81,9,1,2023-11-08 22:11:12,Random2,"['A', 'C']","[9, 0]"
a352b066-7ead-11ee-b8c5-085bd60c6d9e,33,9,0,2023-11-08 22:11:13,Random2,"['A', 'C']","[9, 0]"
a3d16891-7ead-11ee-aa8e-085bd60c6d9e,33,9,0,2023-11-08 22:11:14,Random2,"['A', 'C']","[9, 0]"
a46a0c32-7ead-11ee-85af-085bd60c6d9e,57,0,0,2023-11-08 22:11:16,Random2,"['A', 'C']","[9, 0]"
a46a0c32-7ead-11ee-85af-085bd60c6d9e,57,9,0,2023-11-08 22:11:17,Random2,"['A', 'C']","[9, 0]"
a5e94825-7ead-11ee-92e2-085bd60c6d9e,45,9,0,2023-11-08 22:11:18,Random2,"['A', 'C']","[9, 0]"
a670c931-7ead-11ee-a1c5-085bd60c6d9e,72,0,0,2023-11-08 22:11:19,Random2,"['A', 'C']","[9, 0]"
a74f0ce6-7ead-11ee-89cf-085bd60c6d9e,60,0,0,2023-11-08 22:11:21,Random2,"['A', 'C']","[9, 0]"
a82abf01-7ead-11ee-bcf4-085bd60c6d9e,48,9,0,2023-11-08 22:11:22,Random2,"['A', 'C']","[9, 0]"
b8eaa7e9-7ead-11ee-b091-085bd60c6d9e,68,8,1,2023-11-08 22:12:38,Random2,"['A#', 'G#']","[10, 8]"
d671eaa3-7ead-11ee-9f3f-085bd60c6d9e,68,8,0,2023-11-08 22:12:39,Random2,"['A#', 'G#']","[10, 8]"
d7042d60-7ead-11ee-8d38-085bd60c6d9e,68,8,0,2023-11-08 22:12:40,Random2,"['A#', 'G#']","[10, 8]"
ff7b5a2a-8042-11ee-ba2d-085bd60c6d9e,64,3,0,2023-11-10 22:33:10,Random2,"['D#', 'E']","[3, 4]"
ff7b5a2a-8042-11ee-ba2d-085bd60c6d9e,64,4,0,2023-11-10 22:33:11,Random2,"['D#', 'E']","[3, 4]"
0a059115-8043-11ee-b52f-085bd60c6d9e,76,4,0,2023-11-10 22:33:12,Random2,"['D#', 'E']","[3, 4]"
0ac28566-8043-11ee-a21d-085bd60c6d9e,64,4,0,2023-11-10 22:33:13,Random2,"['D#', 'E']","[3, 4]"
0b391940-8043-11ee-921a-085bd60c6d9e,76,4,0,2023-11-10 22:33:14,Random2,"['D#', 'E']","[3, 4]"
0b9c11aa-8043-11ee-9e1d-085bd60c6d9e,28,4,0,2023-11-10 22:33:15,Random2,"['D#', 'E']","[3, 4]"
0c6c80b3-8043-11ee-b5dc-085bd60c6d9e,52,4,0,2023-11-10 22:33:16,Random2,"['D#', 'E']","[3, 4]"
0cfdf7a1-8043-11ee-ad66-085bd60c6d9e,27,3,0,2023-11-10 22:33:17,Random2,"['D#', 'E']","[3, 4]"
0dbb296d-8043-11ee-ab09-085bd60c6d9e,64,4,1,2023-11-10 22:33:20,Random2,"['D#', 'E']","[3, 4]"
0f7d9693-8043-11ee-9c4a-085bd60c6d9e,63,3,0,2023-11-10 22:33:22,Random2,"['D#', 'E']","[3, 4]"
105e3291-8043-11ee-b271-085bd60c6d9e,28,4,0,2023-11-10 22:33:24,Random2,"['D#', 'E']","[3, 4]"
11ba193c-8043-11ee-abb3-085bd60c6d9e,28,4,0,2023-11-10 22:33:25,Random2,"['D#', 'E']","[3, 4]"
1249fd02-8043-11ee-9ee2-085bd60c6d9e,51,3,0,2023-11-10 22:33:26,Random2,"['D#', 'E']","[3, 4]"
132f88d2-8043-11ee-9407-085bd60c6d9e,40,3,0,2023-11-10 22:33:28,Random2,"['D#', 'E']","[3, 4]"
132f88d2-8043-11ee-9407-085bd60c6d9e,40,4,0,2023-11-10 22:33:28,Random2,"['D#', 'E']","[3, 4]"
147bc3e0-8043-11ee-ab53-085bd60c6d9e,52,4,0,2023-11-10 22:33:29,Random2,"['D#', 'E']","[3, 4]"
14fe5678-8043-11ee-9742-085bd60c6d9e,75,4,1,2023-11-10 22:33:32,Random2,"['D#', 'E']","[3, 4]"
14fe5678-8043-11ee-9742-085bd60c6d9e,75,3,1,2023-11-10 22:33:33,Random2,"['D#', 'E']","[3, 4]"
170165e9-8043-11ee-8ef5-085bd60c6d9e,28,3,1,2023-11-10 22:33:38,Random2,"['D#', 'E']","[3, 4]"
170165e9-8043-11ee-8ef5-085bd60c6d9e,28,4,1,2023-11-10 22:33:39,Random2,"['D#', 'E']","[3, 4]"
1acf83b1-8043-11ee-ac28-085bd60c6d9e,39,3,0,2023-11-10 22:33:41,Random2,"['D#', 'E']","[3, 4]"
1c0baebc-8043-11ee-a6ed-085bd60c6d9e,64,3,0,2023-11-10 22:33:43,Random2,"['D#', 'E']","[3, 4]"
1c0baebc-8043-11ee-a6ed-085bd60c6d9e,64,4,0,2023-11-10 22:33:43,Random2,"['D#', 'E']","[3, 4]"
1d68dd5c-8043-11ee-9102-085bd60c6d9e,52,4,1,2023-11-10 22:33:46,Random2,"['D#', 'E']","[3, 4]"
1f119c60-8043-11ee-bddd-085bd60c6d9e,52,4,0,2023-11-10 22:33:47,Random2,"['D#', 'E']","[3, 4]"
1f737747-8043-11ee-93e2-085bd60c6d9e,63,3,0,2023-11-10 22:33:48,Random2,"['D#', 'E']","[3, 4]"
200fb30d-8043-11ee-bc96-085bd60c6d9e,40,4,0,2023-11-10 22:33:49,Random2,"['D#', 'E']","[3, 4]"
20b7f921-8043-11ee-a579-085bd60c6d9e,63,3,0,2023-11-10 22:33:50,Random2,"['D#', 'E']","[3, 4]"
216dd9cd-8043-11ee-9db4-085bd60c6d9e,64,4,0,2023-11-10 22:33:51,Random2,"['D#', 'E']","[3, 4]"
21e93109-8043-11ee-bcdd-085bd60c6d9e,63,3,0,2023-11-10 22:33:52,Random2,"['D#', 'E']","[3, 4]"
2286a68b-8043-11ee-bd99-085bd60c6d9e,40,4,0,2023-11-10 22:33:53,Random2,"['D#', 'E']","[3, 4]"
23219eba-8043-11ee-a60e-085bd60c6d9e,40,4,0,2023-11-10 22:33:54,Random2,"['D#', 'E']","[3, 4]"
2396e273-8043-11ee-b68d-085bd60c6d9e,39,3,0,2023-11-10 22:33:55,Random2,"['D#', 'E']","[3, 4]"
24381dbb-8043-11ee-a2e7-085bd60c6d9e,75,4,0,2023-11-10 22:33:56,Random2,"['D#', 'E']","[3, 4]"
24381dbb-8043-11ee-a2e7-085bd60c6d9e,75,3,0,2023-11-10 22:33:57,Random2,"['D#', 'E']","[3, 4]"
2556db1c-8043-11ee-bfe3-085bd60c6d9e,75,3,0,2023-11-10 22:33:58,Random2,"['D#', 'E']","[3, 4]"
25d70945-8043-11ee-b32b-085bd60c6d9e,39,3,0,2023-11-10 22:33:59,Random2,"['D#', 'E']","[3, 4]"
26ae0a0d-8043-11ee-a639-085bd60c6d9e,51,4,0,2023-11-10 22:34:00,Random2,"['D#', 'E']","[3, 4]"
26ae0a0d-8043-11ee-a639-085bd60c6d9e,51,3,0,2023-11-10 22:34:01,Random2,"['D#', 'E']","[3, 4]"
27e79146-8043-11ee-8a74-085bd60c6d9e,40,3,1,2023-11-10 22:34:05,Random2,"['D#', 'E']","[3, 4]"
27e79146-8043-11ee-8a74-085bd60c6d9e,40,4,1,2023-11-10 22:34:05,Random2,"['D#', 'E']","[3, 4]"
2a897393-8043-11ee-9400-085bd60c6d9e,75,3,0,2023-11-10 22:34:07,Random2,"['D#', 'E']","[3, 4]"
2b2a877d-8043-11ee-be42-085bd60c6d9e,27,3,0,2023-11-10 22:34:08,Random2,"['D#', 'E']","[3, 4]"
2bd314e9-8043-11ee-88b6-085bd60c6d9e,75,3,0,2023-11-10 22:34:10,Random2,"['D#', 'E']","[3, 4]"
2d4c625e-8043-11ee-b2ed-085bd60c6d9e,28,4,0,2023-11-10 22:34:11,Random2,"['D#', 'E']","[3, 4]"
2e0f805c-8043-11ee-b47a-085bd60c6d9e,39,3,0,2023-11-10 22:34:13,Random2,"['D#', 'E']","[3, 4]"
2eea00cb-8043-11ee-a29f-085bd60c6d9e,28,4,0,2023-11-10 22:34:16,Random2,"['D#', 'E']","[3, 4]"
308445eb-8043-11ee-9911-085bd60c6d9e,27,3,0,2023-11-10 22:34:17,Random2,"['D#', 'E']","[3, 4]"
3149f7f8-8043-11ee-ad2e-085bd60c6d9e,39,3,0,2023-11-10 22:34:19,Random2,"['D#', 'E']","[3, 4]"
327ee029-8043-11ee-b0dd-085bd60c6d9e,51,4,0,2023-11-10 22:34:21,Random2,"['D#', 'E']","[3, 4]"
327ee029-8043-11ee-b0dd-085bd60c6d9e,51,3,0,2023-11-10 22:34:21,Random2,"['D#', 'E']","[3, 4]"
34106f50-8043-11ee-8785-085bd60c6d9e,40,4,0,2023-11-10 22:34:23,Random2,"['D#', 'E']","[3, 4]"
34e25df3-8043-11ee-a56c-085bd60c6d9e,63,3,1,2023-11-10 22:34:28,Random2,"['D#', 'E']","[3, 4]"
38145672-8043-11ee-b3fa-085bd60c6d9e,75,4,0,2023-11-10 22:34:29,Random2,"['D#', 'E']","[3, 4]"
38145672-8043-11ee-b3fa-085bd60c6d9e,75,3,0,2023-11-10 22:34:30,Random2,"['D#', 'E']","[3, 4]"
3caafd35-8043-11ee-adb3-085bd60c6d9e,53,5,1,2023-11-10 22:34:45,Random2,"['F', 'F#']","[5, 6]"
4231bd91-8043-11ee-aa2f-085bd60c6d9e,78,6,0,2023-11-10 22:34:46,Random2,"['F', 'F#']","[5, 6]"
42d64d1a-8043-11ee-aa3f-085bd60c6d9e,78,6,0,2023-11-10 22:34:47,Random2,"['F', 'F#']","[5, 6]"
435c89d9-8043-11ee-bbcf-085bd60c6d9e,29,6,0,2023-11-10 22:34:49,Random2,"['F', 'F#']","[5, 6]"
435c89d9-8043-11ee-bbcf-085bd60c6d9e,29,5,0,2023-11-10 22:34:50,Random2,"['F', 'F#']","[5, 6]"
45228f14-8043-11ee-b5c3-085bd60c6d9e,66,6,1,2023-11-10 22:34:52,Random2,"['F', 'F#']","[5, 6]"
4686f797-8043-11ee-9207-085bd60c6d9e,53,5,0,2023-11-10 22:34:54,Random2,"['F', 'F#']","[5, 6]"
4737fd64-8043-11ee-a600-085bd60c6d9e,29,5,0,2023-11-10 22:34:55,Random2,"['F', 'F#']","[5, 6]"
4835e565-8043-11ee-b111-085bd60c6d9e,78,6,0,2023-11-10 22:34:57,Random2,"['F', 'F#']","[5, 6]"
498596de-8043-11ee-bd23-085bd60c6d9e,54,6,0,2023-11-10 22:35:01,Random2,"['F', 'F#']","[5, 6]"
4bb11826-8043-11ee-a7d4-085bd60c6d9e,54,6,0,2023-11-10 22:35:02,Random2,"['F', 'F#']","[5, 6]"
4c2b0dee-8043-11ee-bf74-085bd60c6d9e,29,5,1,2023-11-10 22:35:06,Random2,"['F', 'F#']","[5, 6]"
4ea70fd9-8043-11ee-8028-085bd60c6d9e,29,5,0,2023-11-10 22:35:07,Random2,"['F', 'F#']","[5, 6]"
4f3fbebc-8043-11ee-bffa-085bd60c6d9e,78,6,0,2023-11-10 22:35:10,Random2,"['F', 'F#']","[5, 6]"
50cb4409-8043-11ee-bdfd-085bd60c6d9e,66,5,0,2023-11-10 22:35:11,Random2,"['F', 'F#']","[5, 6]"
50cb4409-8043-11ee-bdfd-085bd60c6d9e,66,6,0,2023-11-10 22:35:12,Random2,"['F', 'F#']","[5, 6]"
522fa10f-8043-11ee-a527-085bd60c6d9e,77,5,0,2023-11-10 22:35:13,Random2,"['F', 'F#']","[5, 6]"
52f43315-8043-11ee-a759-085bd60c6d9e,41,6,0,2023-11-10 22:35:15,Random2,"['F', 'F#']","[5, 6]"
52f43315-8043-11ee-a759-085bd60c6d9e,41,5,0,2023-11-10 22:35:16,Random2,"['F', 'F#']","[5, 6]"
54a59db1-8043-11ee-ba57-085bd60c6d9e,42,6,0,2023-11-10 22:35:17,Random2,"['F', 'F#']","[5, 6]"
55728677-8043-11ee-aa0c-085bd60c6d9e,30,6,1,2023-11-10 22:35:22,Random2,"['F', 'F#']","[5, 6]"
5826c970-8043-11ee-a309-085bd60c6d9e,30,6,0,2023-11-10 22:35:23,Random2,"['F', 'F#']","[5, 6]"
58a6fc71-8043-11ee-af79-085bd60c6d9e,77,5,0,2023-11-10 22:35:24,Random2,"['F', 'F#']","[5, 6]"
59542b11-8043-11ee-b33a-085bd60c6d9e,66,5,0,2023-11-10 22:35:26,Random2,"['F', 'F#']","[5, 6]"
59542b11-8043-11ee-b33a-085bd60c6d9e,66,6,0,2023-11-10 22:35:28,Random2,"['F', 'F#']","[5, 6]"
5bbf1ffc-8043-11ee-8ad7-085bd60c6d9e,41,5,0,2023-11-10 22:35:29,Random2,"['F', 'F#']","[5, 6]"
5c89d657-8043-11ee-9a5a-085bd60c6d9e,30,6,0,2023-11-10 22:35:31,Random2,"['F', 'F#']","[5, 6]"
5d81a94e-8043-11ee-a8af-085bd60c6d9e,42,6,0,2023-11-10 22:35:33,Random2,"['F', 'F#']","[5, 6]"
5e83360b-8043-11ee-85bd-085bd60c6d9e,29,5,0,2023-11-10 22:35:34,Random2,"['F', 'F#']","[5, 6]"
5f32e12d-8043-11ee-8508-085bd60c6d9e,41,5,0,2023-11-10 22:35:35,Random2,"['F', 'F#']","[5, 6]"
6011258f-8043-11ee-bd2b-085bd60c6d9e,78,6,0,2023-11-10 22:35:39,Random2,"['F', 'F#']","[5, 6]"
621b7c59-8043-11ee-b37b-085bd60c6d9e,66,5,0,2023-11-10 22:35:40,Random2,"['F', 'F#']","[5, 6]"
621b7c59-8043-11ee-b37b-085bd60c6d9e,66,6,0,2023-11-10 22:35:41,Random2,"['F', 'F#']","[5, 6]"
633bb696-8043-11ee-817b-085bd60c6d9e,66,6,0,2023-11-10 22:35:42,Random2,"['F', 'F#']","[5, 6]"
63f19678-8043-11ee-9185-085bd60c6d9e,65,5,0,2023-11-10 22:35:45,Random2,"['F', 'F#']","[5, 6]"
65deba05-8043-11ee-9947-085bd60c6d9e,30,5,0,2023-11-10 22:35:47,Random2,"['F', 'F#']","[5, 6]"
65deba05-8043-11ee-9947-085bd60c6d9e,30,6,0,2023-11-10 22:35:47,Random2,"['F', 'F#']","[5, 6]"
673cf7ed-8043-11ee-a73b-085bd60c6d9e,42,6,0,2023-11-10 22:35:49,Random2,"['F', 'F#']","[5, 6]"
6864614e-8043-11ee-8a6d-085bd60c6d9e,66,6,0,2023-11-10 22:35:52,Random2,"['F', 'F#']","[5, 6]"
6a2e4589-8043-11ee-9c67-085bd60c6d9e,29,5,0,2023-11-10 22:35:54,Random2,"['F', 'F#']","[5, 6]"
6b17542a-8043-11ee-99b4-085bd60c6d9e,77,5,0,2023-11-10 22:35:55,Random2,"['F', 'F#']","[5, 6]"
6bb61736-8043-11ee-b24b-085bd60c6d9e,41,5,1,2023-11-10 22:36:07,Random2,"['F', 'F#']","[5, 6]"
72c983fa-8043-11ee-83fd-085bd60c6d9e,78,5,0,2023-11-10 22:36:07,Random2,"['F', 'F#']","[5, 6]"
72c983fa-8043-11ee-83fd-085bd60c6d9e,78,6,0,2023-11-10 22:36:08,Random2,"['F', 'F#']","[5, 6]"
75e47395-8043-11ee-8a9d-085bd60c6d9e,62,2,2,2023-11-10 22:36:25,Random2,"['D', 'F#']","[2, 6]"
7dc0600f-8043-11ee-a84b-085bd60c6d9e,62,2,0,2023-11-10 22:36:26,Random2,"['D', 'F#']","[2, 6]"
7e269d79-8043-11ee-80ae-085bd60c6d9e,50,2,0,2023-11-10 22:36:28,Random2,"['D', 'F#']","[2, 6]"
7fb0e32b-8043-11ee-9af7-085bd60c6d9e,54,6,0,2023-11-10 22:36:31,Random2,"['D', 'F#']","[2, 6]"
814eb8f9-8043-11ee-908d-085bd60c6d9e,78,6,0,2023-11-10 22:36:33,Random2,"['D', 'F#']","[2, 6]"
82651ce5-8043-11ee-a9aa-085bd60c6d9e,26,2,0,2023-11-10 22:36:35,Random2,"['D', 'F#']","[2, 6]"
835ce5ec-8043-11ee-ad27-085bd60c6d9e,38,2,0,2023-11-10 22:36:37,Random2,"['D', 'F#']","[2, 6]"
848ce938-8043-11ee-9cfa-085bd60c6d9e,74,2,0,2023-11-10 22:36:39,Random2,"['D', 'F#']","[2, 6]"
85f293b4-8043-11ee-adc8-085bd60c6d9e,26,6,0,2023-11-10 22:36:40,Random2,"['D', 'F#']","[2, 6]"
85f293b4-8043-11ee-adc8-085bd60c6d9e,26,2,0,2023-11-10 22:36:41,Random2,"['D', 'F#']","[2, 6]"
873e9bcd-8043-11ee-97ab-085bd60c6d9e,54,2,0,2023-11-10 22:36:47,Random2,"['D', 'F#']","[2, 6]"
873e9bcd-8043-11ee-97ab-085bd60c6d9e,54,6,1,2023-11-10 22:36:48,Random2,"['D', 'F#']","[2, 6]"
8d860361-8043-11ee-a42b-085bd60c6d9e,27,3,0,2023-11-10 22:36:56,Random2,"['D#', 'E']","[3, 4]"
8fedd8f3-8043-11ee-a330-085bd60c6d9e,64,3,0,2023-11-10 22:36:58,Random2,"['D#', 'E']","[3, 4]"
8fedd8f3-8043-11ee-a330-085bd60c6d9e,64,4,0,2023-11-10 22:36:59,Random2,"['D#', 'E']","[3, 4]"
91f4332f-8043-11ee-b032-085bd60c6d9e,64,4,0,2023-11-10 22:37:00,Random2,"['D#', 'E']","[3, 4]"
9286b91b-8043-11ee-800a-085bd60c6d9e,40,4,1,2023-11-10 22:37:04,Random2,"['D#', 'E']","[3, 4]"
94d3255c-8043-11ee-b0f7-085bd60c6d9e,51,3,0,2023-11-10 22:37:05,Random2,"['D#', 'E']","[3, 4]"
97d88582-8043-11ee-9807-085bd60c6d9e,57,9,0,2023-11-10 22:37:12,Random2,"['A', 'D']","[9, 2]"
99af4fe0-8043-11ee-997a-085bd60c6d9e,38,2,0,2023-11-10 22:37:15,Random2,"['A', 'D']","[9, 2]"
9b46cce2-8043-11ee-9e1f-085bd60c6d9e,57,9,0,2023-11-10 22:37:16,Random2,"['A', 'D']","[9, 2]"
9bcf7a69-8043-11ee-ad8a-085bd60c6d9e,62,9,0,2023-11-10 22:37:19,Random2,"['A', 'D']","[9, 2]"
9bcf7a69-8043-11ee-ad8a-085bd60c6d9e,62,2,0,2023-11-10 22:37:20,Random2,"['A', 'D']","[9, 2]"
9e73c968-8043-11ee-a651-085bd60c6d9e,57,9,0,2023-11-10 22:37:21,Random2,"['A', 'D']","[9, 2]"
9f015ccc-8043-11ee-9278-085bd60c6d9e,62,2,0,2023-11-10 22:37:22,Random2,"['A', 'D']","[9, 2]"
9fbd6bfd-8043-11ee-ad5c-085bd60c6d9e,62,2,0,2023-11-10 22:37:23,Random2,"['A', 'D']","[9, 2]"
a04ad993-8043-11ee-8c0c-085bd60c6d9e,62,2,0,2023-11-10 22:37:24,Random2,"['A', 'D']","[9, 2]"
a0d259bc-8043-11ee-b712-085bd60c6d9e,81,2,0,2023-11-10 22:37:25,Random2,"['A', 'D']","[9, 2]"
a0d259bc-8043-11ee-b712-085bd60c6d9e,81,9,0,2023-11-10 22:37:26,Random2,"['A', 'D']","[9, 2]"
a2123a58-8043-11ee-a826-085bd60c6d9e,69,9,1,2023-11-10 22:37:37,Random2,"['A', 'D']","[9, 2]"
a8b0864f-8043-11ee-b4e4-085bd60c6d9e,69,9,2,2023-11-10 22:37:46,Random2,"['A', 'D']","[9, 2]"
ae31324d-8043-11ee-b36a-085bd60c6d9e,33,9,0,2023-11-10 22:37:48,Random2,"['A', 'D']","[9, 2]"
af3ef8cd-8043-11ee-8cd0-085bd60c6d9e,26,2,0,2023-11-10 22:37:49,Random2,"['A', 'D']","[9, 2]"
afeec8db-8043-11ee-9a32-085bd60c6d9e,33,9,0,2023-11-10 22:37:50,Random2,"['A', 'D']","[9, 2]"
b08b01c9-8043-11ee-989d-085bd60c6d9e,62,2,0,2023-11-10 22:37:53,Random2,"['A', 'D']","[9, 2]"
b1f93c2c-8043-11ee-a8f7-085bd60c6d9e,50,2,0,2023-11-10 22:37:54,Random2,"['A', 'D']","[9, 2]"
b2c16e06-8043-11ee-8858-085bd60c6d9e,74,9,0,2023-11-10 22:37:55,Random2,"['A', 'D']","[9, 2]"
b2c16e06-8043-11ee-8858-085bd60c6d9e,74,2,0,2023-11-10 22:37:56,Random2,"['A', 'D']","[9, 2]"
b3de097b-8043-11ee-83dd-085bd60c6d9e,74,2,0,2023-11-10 22:37:57,Random2,"['A', 'D']","[9, 2]"
b4447006-8043-11ee-8583-085bd60c6d9e,33,9,0,2023-11-10 22:37:58,Random2,"['A', 'D']","[9, 2]"
b50b65bf-8043-11ee-9e24-085bd60c6d9e,45,9,0,2023-11-10 22:37:59,Random2,"['A', 'D']","[9, 2]"
b5d7411f-8043-11ee-bdd2-085bd60c6d9e,74,9,1,2023-11-10 22:38:03,Random2,"['A', 'D']","[9, 2]"
b5d7411f-8043-11ee-bdd2-085bd60c6d9e,74,2,1,2023-11-10 22:38:04,Random2,"['A', 'D']","[9, 2]"
b8742747-8043-11ee-a554-085bd60c6d9e,81,9,0,2023-11-10 22:38:06,Random2,"['A', 'D']","[9, 2]"
b9d642b0-8043-11ee-bb2b-085bd60c6d9e,69,2,0,2023-11-10 22:38:08,Random2,"['A', 'D']","[9, 2]"
b9d642b0-8043-11ee-bb2b-085bd60c6d9e,69,9,0,2023-11-10 22:38:09,Random2,"['A', 'D']","[9, 2]"
bbda8a70-8043-11ee-94b9-085bd60c6d9e,74,9,1,2023-11-10 22:38:13,Random2,"['A', 'D']","[9, 2]"
bbda8a70-8043-11ee-94b9-085bd60c6d9e,74,2,1,2023-11-10 22:38:14,Random2,"['A', 'D']","[9, 2]"
be5f0d91-8043-11ee-9fc0-085bd60c6d9e,50,2,0,2023-11-10 22:38:15,Random2,"['A', 'D']","[9, 2]"
bf337515-8043-11ee-9bfd-085bd60c6d9e,57,9,0,2023-11-10 22:38:16,Random2,"['A', 'D']","[9, 2]"
c0009c17-8043-11ee-9779-085bd60c6d9e,74,9,0,2023-11-10 22:38:21,Random2,"['A', 'D']","[9, 2]"
c0009c17-8043-11ee-9779-085bd60c6d9e,74,2,0,2023-11-10 22:38:22,Random2,"['A', 'D']","[9, 2]"
c32632e3-8043-11ee-9ade-085bd60c6d9e,57,9,0,2023-11-10 22:38:23,Random2,"['A', 'D']","[9, 2]"
c3c88e0b-8043-11ee-9d00-085bd60c6d9e,81,2,0,2023-11-10 22:38:25,Random2,"['A', 'D']","[9, 2]"
c3c88e0b-8043-11ee-9d00-085bd60c6d9e,81,9,0,2023-11-10 22:38:25,Random2,"['A', 'D']","[9, 2]"
c572a7f4-8043-11ee-b2c5-085bd60c6d9e,69,2,0,2023-11-10 22:38:27,Random2,"['A', 'D']","[9, 2]"
c572a7f4-8043-11ee-b2c5-085bd60c6d9e,69,9,0,2023-11-10 22:38:28,Random2,"['A', 'D']","[9, 2]"
c70091ab-8043-11ee-865e-085bd60c6d9e,33,9,0,2023-11-10 22:38:30,Random2,"['A', 'D']","[9, 2]"
c84a4607-8043-11ee-bc0d-085bd60c6d9e,62,2,0,2023-11-10 22:38:34,Random2,"['A', 'D']","[9, 2]"
ca5be5f8-8043-11ee-a2c8-085bd60c6d9e,74,9,0,2023-11-10 22:38:35,Random2,"['A', 'D']","[9, 2]"
ca5be5f8-8043-11ee-a2c8-085bd60c6d9e,74,2,0,2023-11-10 22:38:36,Random2,"['A', 'D']","[9, 2]"
3fa96029-8044-11ee-acd6-085bd60c6d9e,76,4,0,2023-11-10 22:41:52,Random2,"['E', 'F#']","[4, 6]"
40a592a6-8044-11ee-9927-085bd60c6d9e,28,4,0,2023-11-10 22:41:54,Random2,"['E', 'F#']","[4, 6]"
41b447d4-8044-11ee-8838-085bd60c6d9e,40,4,0,2023-11-10 22:41:55,Random2,"['E', 'F#']","[4, 6]"
4247f701-8044-11ee-8361-085bd60c6d9e,40,4,0,2023-11-10 22:41:56,Random2,"['E', 'F#']","[4, 6]"
42cd09fc-8044-11ee-8fb0-085bd60c6d9e,40,4,0,2023-11-10 22:41:56,Random2,"['E', 'F#']","[4, 6]"
433ac5a2-8044-11ee-8550-085bd60c6d9e,40,4,0,2023-11-10 22:41:57,Random2,"['E', 'F#']","[4, 6]"
43ab1257-8044-11ee-9b45-085bd60c6d9e,54,6,0,2023-11-10 22:41:59,Random2,"['E', 'F#']","[4, 6]"
44a2fdbb-8044-11ee-8665-085bd60c6d9e,76,4,0,2023-11-10 22:42:00,Random2,"['E', 'F#']","[4, 6]"
4530a195-8044-11ee-8e7e-085bd60c6d9e,78,6,0,2023-11-10 22:42:01,Random2,"['E', 'F#']","[4, 6]"
4613a829-8044-11ee-8f48-085bd60c6d9e,42,6,0,2023-11-10 22:42:03,Random2,"['E', 'F#']","[4, 6]"
472d9cbd-8044-11ee-b3fc-085bd60c6d9e,52,4,0,2023-11-10 22:42:06,Random2,"['E', 'F#']","[4, 6]"
491aca65-8044-11ee-aa0b-085bd60c6d9e,52,4,0,2023-11-10 22:42:07,Random2,"['E', 'F#']","[4, 6]"
498d8dcd-8044-11ee-bfcf-085bd60c6d9e,54,6,0,2023-11-10 22:42:08,Random2,"['E', 'F#']","[4, 6]"
4a50bbdc-8044-11ee-832a-085bd60c6d9e,40,4,0,2023-11-10 22:42:10,Random2,"['E', 'F#']","[4, 6]"
4b5fd4e7-8044-11ee-bb59-085bd60c6d9e,54,6,0,2023-11-10 22:42:12,Random2,"['E', 'F#']","[4, 6]"
4cd1b8aa-8044-11ee-9169-085bd60c6d9e,76,4,0,2023-11-10 22:42:13,Random2,"['E', 'F#']","[4, 6]"
4d5e1c3b-8044-11ee-85dd-085bd60c6d9e,64,6,0,2023-11-10 22:42:15,Random2,"['E', 'F#']","[4, 6]"
4d5e1c3b-8044-11ee-85dd-085bd60c6d9e,64,4,0,2023-11-10 22:42:16,Random2,"['E', 'F#']","[4, 6]"
4eec1109-8044-11ee-b82b-085bd60c6d9e,66,6,0,2023-11-10 22:42:17,Random2,"['E', 'F#']","[4, 6]"
4fbb6ef5-8044-11ee-a8f4-085bd60c6d9e,76,4,0,2023-11-10 22:42:19,Random2,"['E', 'F#']","[4, 6]"
